date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD
2019-10-11,-30.999999999999993,2.0,11.0,-2.3999999999999986,77.70000000000005,-4.3,4.599999999999998,-14.899999999999999,-8.399999999999999
2019-10-18,-30.999999999999993,2.0,11.0,-2.3999999999999986,77.70000000000005,-4.3,4.599999999999998,-14.899999999999999,-8.399999999999999
2019-10-25,-30.999999999999993,2.0,11.0,-2.3999999999999986,77.70000000000005,-4.3,4.599999999999998,-14.899999999999999,-8.399999999999999
2019-11-01,-31.5,3.0,20.69999999999999,0.20000000000000284,90.89999999999998,0.39999999999999947,3.3999999999999986,-14.900000000000002,-5.799999999999997
2019-11-08,-31.5,3.0,20.69999999999999,0.20000000000000284,90.89999999999998,0.39999999999999947,3.3999999999999986,-14.900000000000002,-5.799999999999997
2019-11-15,-31.5,3.0,20.69999999999999,0.20000000000000284,90.89999999999998,0.39999999999999947,3.3999999999999986,-14.900000000000002,-5.799999999999997
2019-11-22,-31.5,3.0,20.69999999999999,0.20000000000000284,90.89999999999998,0.39999999999999947,3.3999999999999986,-14.900000000000002,-5.799999999999997
2019-11-29,-31.5,3.0,20.69999999999999,0.20000000000000284,90.89999999999998,0.39999999999999947,3.3999999999999986,-14.900000000000002,-5.799999999999997
2019-12-06,-29.9,7.3999999999999995,28.0,1.3999999999999986,83.19999999999999,3.3000000000000007,3.6000000000000014,-14.399999999999999,-5.0
2019-12-13,-29.9,7.3999999999999995,28.0,1.3999999999999986,83.19999999999999,3.3000000000000007,3.6000000000000014,-14.399999999999999,-5.0
2019-12-20,-29.9,7.3999999999999995,28.0,1.3999999999999986,83.19999999999999,3.3000000000000007,3.6000000000000014,-14.399999999999999,-5.0
2019-12-27,-29.9,7.3999999999999995,28.0,1.3999999999999986,83.19999999999999,3.3000000000000007,3.6000000000000014,-14.399999999999999,-5.0
2020-01-03,-30.800000000000004,5.2,30.30000000000001,2.799999999999997,70.09999999999997,5.1,3.3000000000000043,-9.900000000000002,-5.700000000000003
