date,BRL,CAD,EUR,JPY,MXN
2009-07-28,,31.587755235104268,14.878184725053904,26.808900263654316,53.308038471719755
2009-08-04,,34.75948020366289,19.60835376925136,13.252019325601427,57.87947615135553
2009-08-11,,35.329378772557156,12.909493019612661,1.1662467800832224,62.31211345839816
2009-08-18,,40.09247664001541,4.490755249138201,3.2391729302607306,71.71662064665539
2009-08-25,,40.359092881725424,14.124258653255707,13.464739884393063,71.3589250279521
2009-09-01,,37.093972751060186,7.041945535623638,30.07759862459923,38.44638081711515
2009-09-08,,35.03673251874691,12.030742339433322,35.40074100426034,5.380785933693464
2009-09-15,,30.55049040477472,24.158773001426297,34.253669343672115,-2.528524179501732
2009-09-22,,38.79893098569407,23.377278515665854,38.195520200962946,8.527808069792803
2009-09-29,,25.64106174751813,24.113320356794187,37.606894932760994,-18.55985506255555
2009-10-06,,40.59113859420208,29.872189515326724,37.097390726275556,-31.013097537421537
2009-10-13,,42.92624176848812,26.073494222190156,28.00372946275577,13.697379077421466
2009-10-20,,39.13649275466542,21.15966199035768,25.85177816463566,66.06963268042718
2009-10-27,,35.584884829628145,19.945023604655397,15.222167226752113,73.50368096134166
2009-11-03,,28.190745029917004,13.761263076951698,18.02384760796859,72.8250434444458
2009-11-09,,25.58688997776976,15.331441239524459,18.644327788382874,59.8753645070089
2009-11-17,,25.048545749726763,6.938053097345133,28.236490135654606,66.49674177026475
2009-11-24,,27.65928801427113,10.62335331408125,39.22386655844895,76.51349567572665
2009-12-01,,31.62135254693065,12.64651308840741,39.48502320934202,79.61692509021692
2009-12-08,,28.54056463020016,-0.2850067486920923,28.48721872697387,61.55143729965046
2009-12-15,,23.3177123617999,-12.45900149223206,9.466518917207535,79.62189989217016
2009-12-22,,28.582400564068344,-10.644130757800891,-1.084484682056123,70.50835015599192
2009-12-29,,39.53161916624653,-23.4453909761918,-15.651616833128537,66.8248552522746
2010-01-05,,37.37285456607844,-22.918254298613558,-16.128598977271636,64.06329127006273
2010-01-12,,41.509675219503876,-11.108768840638117,-13.887598699489086,72.5162905352468
2010-01-19,,38.91461782141996,-15.368903532501323,-13.971086976063807,70.5157409549572
2010-01-26,,28.24514363885089,-21.37497432127064,-3.627972191388678,59.69219080473932
2010-02-02,,18.568906302907173,-23.406179432570983,6.144029484452634,45.77877473919203
2010-02-09,,10.511521994378358,-28.944023255696177,18.65400633016825,37.56459797942176
2010-02-16,,25.13125468766742,-30.310851756256312,11.611137076851172,38.64977010205226
2010-02-23,,28.243349332697335,-34.355842934850386,1.3968548393657612,56.76261556431018
2010-03-02,,34.961695444542855,-30.51603497209819,24.365269461077844,67.24460552933243
2010-03-09,,44.17480268506594,-30.613409766593847,19.126474247506238,55.61511962064103
2010-03-16,,38.649380633130576,-28.28740950543883,15.83037323305451,81.11522236100964
2010-03-23,,47.76596788435752,-38.362512609646316,10.484661500521087,82.70249924721469
2010-03-30,,46.20693735087062,-38.16795941920073,-28.20951040514728,83.62365616010865
2010-04-06,,45.73932438942305,-32.18213066644964,-34.16184177588281,81.5328558127259
2010-04-13,,45.9416822576124,-27.295409918355897,-42.320627377147495,80.04193739346262
2010-04-20,,46.63631494376004,-34.29048782712647,-37.47506030195646,78.88058205150239
2010-04-27,,41.055266972279824,-37.35364963197341,-36.12788503411235,76.64482941930642
2010-05-04,,37.91487159300486,-39.60609171275797,-44.56035261438574,70.2527790467489
2010-05-11,,41.32457491072306,-39.60165374892642,-23.682790373593644,43.733127651369074
2010-05-18,,35.92179396888405,-35.65182380226669,-24.028899992291468,41.621394763226
2010-05-25,,19.46478367932682,-37.854209372761254,-7.2729080976635485,33.854618831976346
2010-06-01,,18.862494678586632,-33.90356963809551,-4.861845311738462,24.993048006673913
2010-06-08,,18.536207776807917,-36.696059791516426,-9.433125328922637,19.743490970066393
2010-06-15,,21.383844464074922,-27.395093835664582,-4.475959959619057,53.718961196749945
2010-06-22,,30.502216512147413,-31.677750502120062,3.9709019307553466,58.755935109469796
2010-06-29,,17.96723980059009,-32.633154966511924,22.764018458882507,63.57298866050325
2010-07-06,,8.744125749473342,-17.040462832792457,28.06672192291753,37.04760352135637
2010-07-13,,25.21683410760464,-11.984776454012573,35.4311151011858,43.81375068130499
2010-07-20,,19.712663682081686,-10.538506331534256,32.04734525059143,49.79187479187479
2010-07-27,,28.040084115553153,-9.190199532285641,24.014607327741885,56.49989402685484
2010-08-03,,34.43613870363281,-3.0906264691805627,35.85418689773661,59.77408969202918
2010-08-10,,39.01632509972239,-1.5925660332257678,38.30538909043132,65.62236468657339
2010-08-17,,31.097483879125047,-5.848694469990804,36.302807947982124,63.144846597214766
2010-08-24,,17.001137129380055,-8.801456927740295,36.44453642384106,58.338574011477085
2010-08-31,,-4.410988583650454,-10.6036917385841,35.88176504001323,23.05497014401124
2010-09-07,,0.4209428374527371,-9.193213027759244,34.67009494196515,13.672820602560737
2010-09-14,,15.949200511960774,-5.651300021681678,35.45846978267341,19.70775028328985
2010-09-21,,29.36744021118159,3.0436574049192955,20.379535770055316,33.63599265456029
2010-09-28,,27.523207584436104,18.590920810991427,24.236941339601266,53.884496807761714
2010-10-05,,35.55166812445333,24.438466915899212,34.53343439447532,61.44653412144009
2010-10-12,,35.35377187103859,20.982530985260517,32.940831349219884,60.83342741025062
2010-10-19,,27.253947566738482,21.272200253912203,32.8726271721053,59.572168463201265
2010-10-26,,19.434041596182617,19.37083638207008,30.83947086163747,58.54169862453342
2010-11-02,,22.292932858819377,18.654697253734806,33.167454413045654,60.5515525756048
2010-11-09,,29.009400978944914,11.38377141516076,26.08547130199623,60.7258693599376
2010-11-16,,30.85474407442189,4.3998404891665555,17.35598059240249,63.145309335266184
2010-11-23,,21.337797082756396,-4.430281693902954,20.978244098133004,57.862344311655235
2010-11-30,,19.108184946880144,-3.5541607414308833,22.549203796526616,58.61474691348854
2010-12-07,,29.323733249854346,-7.718363040701871,17.611337563240642,41.35778004908811
2010-12-14,,23.470212451947067,-7.019982150278306,13.25044220164395,66.07188725448225
2010-12-21,,27.32709707100138,-9.02610544653379,13.909983124611422,67.05119829453632
2010-12-28,,30.72432279660493,-16.313642860663414,27.108273963582487,65.67490737191773
2011-01-04,,31.756074131734543,-14.82550125889034,30.404800635103477,62.55787719091475
2011-01-11,,36.88368860055607,-22.36688382408269,23.08927304633536,65.33298936028831
2011-01-18,,34.368295822444125,2.1748450508910566,18.594266564014312,66.69673622099644
2011-01-25,,26.903536077490056,11.467357014811773,27.61676995739793,66.70471895003712
2011-02-01,,28.299076057846815,18.860813299957492,27.04925075611768,67.95905993383157
2011-02-08,,28.09948871500805,17.064866537945672,31.205981054330742,68.35538055323268
2011-02-15,,51.19228529633154,16.79427223440798,-15.879729116546663,72.79181178856906
2011-02-22,,48.60820709764597,21.935930802572774,-22.372919623274417,76.2577157919322
2011-03-01,,49.07016858247874,23.637050482341778,30.223856005741023,72.0970768648801
2011-03-08,,44.3831382537275,23.622877338814266,12.690575784589361,71.725558548566
2011-03-15,,30.128940509735298,24.268527833668678,26.35548077174567,75.34348448509863
2011-03-22,,38.81815572178788,24.833469433873113,30.811862455489017,68.89474719653748
2011-03-29,,43.01675508696528,25.955989861442774,7.025513812925272,68.08466230162105
2011-04-05,15.658372490388723,47.03559313452483,25.33415160621323,-35.83709131905299,74.96426884936251
2011-04-12,15.19413841052519,44.88107476306488,26.72047630991394,-40.648350296731344,74.92902970249492
2011-04-19,15.263889631570505,45.81187791013025,25.489127316541396,-41.44542311362819,76.95339617553743
2011-04-26,,42.51002238392388,27.421285140562247,-32.41540645206511,77.08990098083368
2011-05-03,,38.62306048499489,37.64739707267617,-17.99311597667081,76.25043721580973
2011-05-10,,30.62529840794218,25.29443001395481,12.761880554116278,74.54257320722792
